outer_fold,feature_index,feature,document_frequency,treated_count,control_count,raw_moment,standard_error,z_score,tail_score,source_sign_agreement,subsample_sign_agreement,subsample_top_pool_frequency,tail_sign_agreement,eligible,ranking_score,rank
1,7780,cbc cmp coagulation,102,49,53,7.670356941084588e-05,3.0488497283026667e-05,2.5158199401827432,0.30220023,1.0,1.0,0.26666666666666666,1.0,True,1.1321189730822345,525
1,10284,diffusion no,61,29,32,6.788210872365669e-05,2.850364761492729e-05,2.3815235734287916,0.29563415,1.0,1.0,0.3,1.0,True,1.131223697378676,526
1,27547,therapy initiation.,162,87,75,8.519625776183411e-05,3.394015937111075e-05,2.510190268415523,0.22102766,1.0,1.0,0.26666666666666666,1.0,True,1.1295856207869852,527
1,23684,pulmonary function tests,459,235,224,-6.432320322398322e-05,2.708446607498747e-05,-2.3749112515600133,-0.1977094,1.0,1.0,0.3,1.0,True,1.1280828444910063,528
1,27133,tepotinib,116,64,52,-0.00011026719128262474,4.4065099003254934e-05,-2.502370215359772,-0.13868777,1.0,1.0,0.26666666666666666,1.0,True,1.1260665969118975,529
1,4959,administration.,149,82,67,8.991037729358281e-05,3.5991641047631544e-05,2.4980905198125005,0.21251746,1.0,1.0,0.26666666666666666,1.0,True,1.1241407339156253,530
1,8749,completed,767,396,371,-5.5139547413641165e-05,2.2149649109322456e-05,-2.489409522538836,-0.21306783,1.0,1.0,0.26666666666666666,1.0,True,1.1202342851424762,531
1,13624,hemisphere 0.9,41,23,18,9.911148260870022e-05,3.98218487241284e-05,2.488871958087865,0.22286092,1.0,1.0,0.26666666666666666,1.0,True,1.1199923811395394,532
1,7907,cerebellar hemisphere 0.9,41,23,18,9.911148260870022e-05,3.98218487241284e-05,2.488871958087865,0.22286092,1.0,1.0,0.26666666666666666,1.0,True,1.1199923811395394,533
1,13564,health status 45,106,42,64,7.512248857114177e-05,2.8509990034328544e-05,2.634953168369672,0.16043617,1.0,1.0,0.23333333333333334,1.0,True,1.1198550965571106,534
1,4955,administration of gadolinium-based,92,49,43,7.786546499630344e-05,2.961009080960858e-05,2.629693556057444,0.23928446,1.0,1.0,0.23333333333333334,1.0,True,1.1176197613244137,535
1,20677,of gadolinium-based,92,49,43,7.786546499630344e-05,2.961009080960858e-05,2.629693556057444,0.23928446,1.0,1.0,0.23333333333333334,1.0,True,1.1176197613244137,536
1,10430,disease or,270,144,126,-7.588757869603312e-05,3.226636621624665e-05,-2.3519096692649097,-0.2261688,1.0,1.0,0.3,1.0,True,1.117157092900832,537
1,25296,seizure disorder,27,15,12,0.00011783159853541638,4.485846428607661e-05,2.62674169547952,0.31871933,1.0,1.0,0.23333333333333334,1.0,True,1.116365220578796,538
1,17720,met amplification and,57,29,28,-8.033394188116428e-05,3.2411651024350774e-05,-2.478551364779586,-0.10652431,1.0,1.0,0.26666666666666666,1.0,True,1.1153481141508137,539
1,24715,rest mild exertional,111,49,62,-6.629504580370642e-05,2.6792733839162993e-05,-2.4743666025899462,-0.15871151,1.0,1.0,0.26666666666666666,1.0,True,1.1134649711654758,540
1,16945,lung lesion,185,98,87,8.474166527482406e-05,3.43304122261475e-05,2.468413857561582,0.25932106,1.0,1.0,0.26666666666666666,1.0,True,1.110786235902712,541
1,11414,enlarged hyperchromatic nuclei,92,46,46,-6.986193182799889e-05,2.830908663979927e-05,-2.4678271226801494,-0.29811975,1.0,1.0,0.26666666666666666,1.0,True,1.1105222052060673,542
1,10498,disorder,31,16,15,0.00011400667793933467,4.36708223372813e-05,2.6105915079599593,0.3309005,1.0,1.0,0.23333333333333334,1.0,True,1.1095013908829827,543
1,599,- left lung,194,99,95,-8.437609072028914e-05,3.4267868439884115e-05,-2.462250923727851,-0.25923958,1.0,1.0,0.26666666666666666,1.0,True,1.1080129156775331,544
1,22792,platinum-based doublet chemotherapy,387,217,170,-8.165833973131339e-05,3.31653140982141e-05,-2.46216090369277,-0.19937031,1.0,1.0,0.26666666666666666,1.0,True,1.1079724066617465,545
1,5245,ago he reports,75,33,42,-7.122324870164777e-05,2.736712708781067e-05,-2.602510978705201,-0.28433368,1.0,1.0,0.23333333333333334,1.0,True,1.1060671659497103,546
1,15710,kg since,61,32,29,-7.663204308983699e-05,3.117974230847314e-05,-2.4577510080643648,-0.17480755,1.0,1.0,0.26666666666666666,1.0,True,1.105987953628964,547
1,1702,0.6-1.3,359,161,198,-9.022767995746726e-05,3.6795099670895394e-05,-2.452165662397609,-0.21230142,1.0,1.0,0.26666666666666666,1.0,True,1.103474548078924,548
1,7508,c.34g>t p.g12c 28,71,42,29,-5.942102582722827e-05,2.696238723143833e-05,-2.203848840133226,-0.2239389,1.0,1.0,0.3333333333333333,1.0,True,1.101924420066613,549
1,25170,scanner. sequences obtained,130,72,58,8.523522692569914e-05,3.480907114245674e-05,2.4486498527028338,0.29572853,1.0,1.0,0.26666666666666666,1.0,True,1.1018924337162752,550
1,2638,2.5,454,233,221,-0.00011734980650055761,4.794587070370089e-05,-2.4475477195056867,-0.22492173,1.0,1.0,0.26666666666666666,1.0,True,1.101396473777559,551
1,23034,post-operative,268,143,125,-0.00015171356497285272,5.856595678531479e-05,-2.5904736010544336,-0.3144452,1.0,1.0,0.23333333333333334,1.0,True,1.1009512804481343,552
1,17001,lymph node dissection,273,150,123,-0.00020388201986646802,7.873845888808769e-05,-2.5893575102384085,-0.2927269,1.0,1.0,0.23333333333333334,1.0,True,1.1004769418513236,553
1,12065,fever chills chest,124,55,69,-7.175002618463513e-05,2.935480469943077e-05,-2.4442344931024684,-0.18128513,1.0,1.0,0.26666666666666666,1.0,True,1.099905521896111,554
1,29216,wbc 9.0,43,21,22,-8.368216317184815e-05,3.615026572464783e-05,-2.314842270019396,-0.20380609,1.0,1.0,0.3,1.0,True,1.099550078259213,555
1,376,- diffusion,71,35,36,7.474533160369335e-05,3.062628833686465e-05,2.4405612192229937,0.3451417,1.0,1.0,0.26666666666666666,1.0,True,1.0982525486503472,556
1,1565,. baseline,70,29,41,6.315810201455928e-05,2.733495042678724e-05,2.31052557361387,0.27673256,1.0,1.0,0.3,1.0,True,1.0974996474665881,557
1,4510,abdomen pelvis ct,98,46,52,0.00010107821440115214,3.9202005600548e-05,2.5783939584902047,0.31506371,1.0,1.0,0.23333333333333334,1.0,True,1.095817432358337,558
1,1344,--- patient-reported,162,80,82,-8.10375340869624e-05,3.1454401314124795e-05,-2.576349595011112,-0.2906286,1.0,1.0,0.23333333333333334,1.0,True,1.0949485778797226,559
1,12705,fractions,306,158,148,0.0001094704731937262,4.52206321471113e-05,2.420808113376168,0.19078326,1.0,1.0,0.26666666666666666,1.0,True,1.0893636510192757,560
1,27360,the panel,260,148,112,7.487159165239538e-05,2.921661291365538e-05,2.5626376292715847,0.17796025,1.0,1.0,0.23333333333333334,1.0,True,1.0891209924404235,561
1,10518,dissection for,160,89,71,-9.141391093236886e-05,3.7779344010429875e-05,-2.4196796775278018,-0.24423853,1.0,1.0,0.26666666666666666,1.0,True,1.088855854887511,562
1,11347,encourage low-impact,143,58,85,7.66035128180788e-05,3.1677351238401335e-05,2.4182423663382266,0.37183267,1.0,1.0,0.26666666666666666,1.0,True,1.088209064852202,563
1,21029,on lisinopril 10,414,209,205,-6.417933534077358e-05,2.8045294454419987e-05,-2.2884172403709173,-0.24626596,1.0,1.0,0.3,1.0,True,1.0869981891761857,564
1,13538,headaches dizziness,360,185,175,-7.303625148618102e-05,3.033547593783098e-05,-2.407618447650543,-0.23535107,1.0,1.0,0.26666666666666666,1.0,True,1.0834283014427444,565
1,27696,thorax - right,133,72,61,-6.545869515445458e-05,2.723572803445858e-05,-2.4034127184570355,-0.1671109,1.0,1.0,0.26666666666666666,1.0,True,1.081535723305666,566
1,13193,germline,120,62,58,-9.131569044898113e-05,4.01128461478353e-05,-2.276469989500084,-0.21151678,1.0,1.0,0.3,1.0,True,1.0813232450125398,567
1,23605,provide a,68,36,32,-6.352921712472413e-05,2.644380215338149e-05,-2.40242370428567,-0.22763918,1.0,1.0,0.26666666666666666,1.0,True,1.0810906669285516,568
1,28234,tract no,106,49,57,-6.879467956852765e-05,2.8657481561338014e-05,-2.400583576099687,-0.2485463,1.0,1.0,0.26666666666666666,1.0,True,1.0802626092448593,569
1,7572,cancer adenocarcinoma .,93,44,49,-8.0279019679265e-05,3.346446721356305e-05,-2.3989331480146245,-0.22235101,1.0,1.0,0.26666666666666666,1.0,True,1.079519916606581,570
1,9285,cough hemoptysis unexplained,72,40,32,-5.6341439851294454e-05,2.4816459617263124e-05,-2.2703254501339725,-0.2694135,1.0,1.0,0.3,1.0,True,1.0784045888136369,571
1,19568,no headaches dizziness,360,185,175,-7.260015739138222e-05,3.0313092556491808e-05,-2.395009920419165,-0.235683,1.0,1.0,0.26666666666666666,1.0,True,1.0777544641886243,572
1,9296,cough or,338,162,176,9.219164083612668e-05,3.639837267367495e-05,2.532850621170877,0.36224225,1.0,1.0,0.23333333333333334,1.0,True,1.0764615139976226,573
1,4200,>50 %,79,36,43,7.688452651554058e-05,3.035671064976552e-05,2.5327028149584594,0.30210862,1.0,1.0,0.23333333333333334,1.0,True,1.0763986963573453,574
1,16602,lobectomy and,207,115,92,-0.00010260652852618041,4.062913044736327e-05,-2.5254423955519165,-0.21672787,1.0,1.0,0.23333333333333334,1.0,True,1.0733130181095645,575
1,17347,mass effect,293,153,140,9.559690375854635e-05,3.7880101682130384e-05,2.523670727199853,0.22123809,1.0,1.0,0.23333333333333334,1.0,True,1.0725600590599373,576
1,23726,pulses 2+ bilaterally,286,143,143,-8.300966051597163e-05,3.296924430395272e-05,-2.517790815909587,-0.30199572,1.0,1.0,0.23333333333333334,1.0,True,1.0700610967615745,577
1,17490,mci,627,325,302,-4.082756813814037e-05,1.723057936404102e-05,-2.3694831889022008,-0.16346619,1.0,1.0,0.26666666666666666,1.0,True,1.0662674350059904,578
1,936,- post-surgical,90,49,41,-7.171719495500875e-05,3.03184706586146e-05,-2.3654621554808286,-0.24240479,1.0,1.0,0.26666666666666666,1.0,True,1.064457969966373,579
1,3913,75,503,261,242,-0.00010010353823330021,3.997187035866172e-05,-2.5043496172454747,-0.2160126,1.0,1.0,0.23333333333333334,1.0,True,1.0643485873293268,580
1,16169,left lung,307,156,151,-9.76740848521426e-05,3.915960414212451e-05,-2.494256185472347,-0.20573466,1.0,1.0,0.23333333333333334,1.0,True,1.0600588788257475,581
1,12934,g dl 13.5-17.5,281,135,146,-9.627688686352917e-05,3.860193909189268e-05,-2.494094574739889,-0.21579066,1.0,1.0,0.23333333333333334,1.0,True,1.0599901942644527,582
1,10584,dl 13.5-17.5,281,135,146,-9.627688686352917e-05,3.860193909189268e-05,-2.494094574739889,-0.21579066,1.0,1.0,0.23333333333333334,1.0,True,1.0599901942644527,583
1,25972,specimen -,174,84,90,8.01504181257589e-05,3.22073445467358e-05,2.488575797034534,0.26356477,1.0,1.0,0.23333333333333334,1.0,True,1.057644713739677,584
1,24990,risks benefits,109,50,59,7.675044686758624e-05,3.092493210361135e-05,2.4818307316064723,0.33776435,1.0,1.0,0.23333333333333334,1.0,True,1.0547780609327506,585
1,14399,imaging dwi with,243,136,107,8.21633777324836e-05,3.510759222568415e-05,2.3403307525138164,0.2638674,1.0,1.0,0.26666666666666666,1.0,True,1.0531488386312173,586
1,19495,no dysuria,779,401,378,-3.515694047197267e-05,1.5029776976634093e-05,-2.3391525054981916,-0.19515613,1.0,1.0,0.26666666666666666,1.0,True,1.0526186274741862,587
1,16863,lower-lobe adenocarcinoma,157,74,83,-8.772711960482411e-05,3.757177435920235e-05,-2.3349208575063574,-0.23447289,1.0,1.0,0.26666666666666666,1.0,True,1.050714385877861,588
1,15559,iv kras-mutated g12c,65,31,34,-7.05593192642586e-05,2.855375910110866e-05,-2.4711043829433645,-0.22030267,1.0,1.0,0.23333333333333334,1.0,True,1.05021936275093,589
1,15563,iv large-cell nsclc,55,38,17,0.000110879288719924,4.48864118879041e-05,2.4702194730295104,0.3437179,1.0,1.0,0.23333333333333334,1.0,True,1.0498432760375418,590
1,19826,no sore,311,167,144,-7.945975073917367e-05,3.2181542019134554e-05,-2.4691094880390865,-0.1827793,1.0,1.0,0.23333333333333334,1.0,True,1.0493715324166117,591
1,1536,. --- review,82,41,41,-6.770886364946153e-05,2.9051073029100728e-05,-2.330683743820303,-0.20546179,1.0,1.0,0.26666666666666666,1.0,True,1.0488076847191365,592
1,9147,controlled on,587,285,302,-6.339645744048894e-05,2.7251257700592237e-05,-2.326368130859193,-0.25312006,1.0,1.0,0.26666666666666666,1.0,True,1.0468656588866367,593
1,19905,node dissection and,112,62,50,-7.298252895554932e-05,3.1372628259269326e-05,-2.3263122347419514,-0.23848677,1.0,1.0,0.26666666666666666,1.0,True,1.046840505633878,594
1,7426,but denies new,76,36,40,7.403554536852338e-05,3.1881916949746576e-05,2.322179857792769,0.2101871,1.0,1.0,0.26666666666666666,1.0,True,1.0449809360067461,595
1,16506,lives with spouse,635,345,290,-6.48408928137727e-05,2.637484026997246e-05,-2.4584373649304534,-0.17069636,1.0,1.0,0.23333333333333334,1.0,True,1.0448358800954427,596
1,1463,---------------------,78,40,38,7.30083637109262e-05,2.976442433359513e-05,2.4528733662932494,0.3387699,1.0,1.0,0.23333333333333334,1.0,True,1.042471180674631,597
1,21963,palpitations edema.,97,51,46,-6.410215419736342e-05,2.7681125903525972e-05,-2.3157350759781847,-0.171881,1.0,1.0,0.26666666666666666,1.0,True,1.0420807841901831,598
1,25620,signed,195,102,93,7.573270869068231e-05,3.089067610566642e-05,2.4516364883574147,0.28937945,1.0,1.0,0.23333333333333334,1.0,True,1.0419455075519013,599
1,7335,breathing,94,46,48,-9.876814640234618e-05,3.793251283435564e-05,-2.603786014220799,-0.22087663,1.0,1.0,0.2,1.0,True,1.0415144056883197,600
1,2319,13.5-17.5,291,138,153,-9.623200869020583e-05,3.930411696089934e-05,-2.448395133414133,-0.21936104,1.0,1.0,0.23333333333333334,1.0,True,1.0405679317010066,601
1,24906,right cerebellar hemisphere,108,56,52,0.00012972431966733845,5.3058744480706256e-05,2.4449187581984737,0.32493162,1.0,1.0,0.23333333333333334,1.0,True,1.0390904722343512,602
1,19907,node dissection for,157,87,70,-9.160016308980345e-05,3.750505577826778e-05,-2.442341737374004,-0.24015762,1.0,1.0,0.23333333333333334,1.0,True,1.0379952383839517,603
1,22948,portion,145,76,69,-7.716475022017732e-05,3.160101943495015e-05,-2.4418436999799606,-0.22391471,1.0,1.0,0.23333333333333334,1.0,True,1.0377835724914832,604
1,14892,infiltrates.,181,101,80,-6.918481769758096e-05,2.8360586650272485e-05,-2.439470612887207,-0.20540597,1.0,1.0,0.23333333333333334,1.0,True,1.0367750104770628,605
1,1398,-------- ---------------- ttf-1,405,202,203,-5.866385386216441e-05,2.404936461155139e-05,-2.439309928129535,-0.29148874,1.0,1.0,0.23333333333333334,1.0,True,1.0367067194550523,606
1,1453,---------------- ttf-1,405,202,203,-5.866385386216441e-05,2.404936461155139e-05,-2.439309928129535,-0.29148874,1.0,1.0,0.23333333333333334,1.0,True,1.0367067194550523,607
1,13654,hemoptysis wheeze,102,59,43,-6.910826146350481e-05,3.000731387260538e-05,-2.3030472423123456,-0.27039686,1.0,1.0,0.26666666666666666,1.0,True,1.0363712590405556,608
1,20831,of self-care but,195,75,120,0.00011054021772423131,4.273421569977804e-05,2.5866911540114086,0.32478455,1.0,1.0,0.2,1.0,True,1.0346764616045634,609
1,1651,. this,85,47,38,7.341084986297408e-05,2.839358106303659e-05,2.58547344556485,0.22504988,1.0,1.0,0.2,1.0,True,1.03418937822594,610
1,3604,6. documentation -,151,74,77,-7.971239401826756e-05,3.084738032953686e-05,-2.5840895780035384,-0.29283595,1.0,1.0,0.2,1.0,True,1.0336358312014153,611
1,22294,patient will,73,39,34,-7.62866530451872e-05,3.136852772237996e-05,-2.431948790212436,-0.42314297,1.0,1.0,0.23333333333333334,1.0,True,1.0335782358402854,612
1,14384,imaging at,175,87,88,-8.654305147299672e-05,3.5649816255110436e-05,-2.4275875884939713,-0.30281627,1.0,1.0,0.23333333333333334,1.0,True,1.0317247251099377,613
1,1083,- sex,178,84,94,-6.865681455859233e-05,2.829145242417405e-05,-2.426768817988556,-0.21251082,1.0,1.0,0.23333333333333334,1.0,True,1.0313767476451363,614
1,1386,------ ------------------- ----------------,132,68,64,6.353650192207992e-05,2.7773815560057557e-05,2.2876403778476107,0.22053516,1.0,1.0,0.26666666666666666,1.0,True,1.0294381700314248,615
1,23031,post-lobectomy,257,135,122,-0.0001252802360503766,4.885941021503941e-05,-2.5640963634025637,-0.29320663,1.0,1.0,0.2,1.0,True,1.0256385453610255,616
1,27506,therapeutic option,65,34,31,6.560533206529451e-05,2.7216415198313303e-05,2.4105059974746528,0.17214404,1.0,1.0,0.23333333333333334,1.0,True,1.0244650489267273,617
1,12801,frontal,186,95,91,0.0002383666285090038,9.892019622263453e-05,2.409686167347712,0.20852886,1.0,1.0,0.23333333333333334,1.0,True,1.0241166211227775,618
1,21330,or effusion.,125,67,58,-8.171403251268472e-05,3.1930504800634284e-05,-2.559121223509799,-0.2942068,1.0,1.0,0.2,1.0,True,1.0236484894039195,619
1,18010,mild cough,167,89,78,-0.00010065577537156459,4.671137962541048e-05,-2.154844840352541,-0.27188173,1.0,1.0,0.3,1.0,True,1.023551299167457,620
1,13870,histology,564,304,260,8.862314594900455e-05,3.476705535677011e-05,2.5490552777500946,0.32919785,1.0,1.0,0.2,1.0,True,1.0196221111000379,621
1,6429,are within,386,216,170,8.292879028367943e-05,3.258184532712206e-05,2.5452453490916036,0.200292,1.0,1.0,0.2,1.0,True,1.0180981396366415,622
1,20528,occasional dry,82,39,43,-8.509165865227315e-05,3.555783188720195e-05,-2.393049692180459,-0.32311592,1.0,1.0,0.23333333333333334,1.0,True,1.017046119176695,623
1,7640,capable of self-care,305,138,167,9.659407692712761e-05,3.800440134344148e-05,2.5416550060667404,0.28389898,1.0,1.0,0.2,1.0,True,1.0166620024266961,624
1,20829,of self-care,305,138,167,9.659407692712761e-05,3.800440134344148e-05,2.5416550060667404,0.28389898,1.0,1.0,0.2,1.0,True,1.0166620024266961,625
1,15632,john is,128,53,75,-0.00011598873614322866,5.1382759053764644e-05,-2.257347372527489,-0.21575257,1.0,1.0,0.26666666666666666,1.0,True,1.0158063176373702,626
1,8483,cm right,586,304,282,8.661301551237922e-05,3.411519919197341e-05,2.5388395074286256,0.20258714,1.0,1.0,0.2,1.0,True,1.0155358029714503,627
1,10576,dl 0.6-1.3,345,155,190,-8.927581422865638e-05,3.7421567577261455e-05,-2.3856780997839127,-0.21048608,1.0,1.0,0.23333333333333334,1.0,True,1.0139131924081628,628
1,17899,mg dl 0.6-1.3,345,155,190,-8.927581422865638e-05,3.7421567577261455e-05,-2.3856780997839127,-0.21048608,1.0,1.0,0.23333333333333334,1.0,True,1.0139131924081628,629
1,9679,d5f3 negative,148,77,71,6.587529009280128e-05,2.9344745273984665e-05,2.244875171951227,0.19323553,1.0,1.0,0.26666666666666666,1.0,True,1.0101938273780522,630
1,17682,medications or,89,54,35,-6.345907932428228e-05,2.6751866945171727e-05,-2.3721364738521773,-0.13402641,1.0,1.0,0.23333333333333334,1.0,True,1.0081580013871754,631
1,9226,correction and,580,302,278,-4.589857526420599e-05,1.8228086243718163e-05,-2.518013940164659,-0.1060955,1.0,1.0,0.2,1.0,True,1.0072055760658636,632
1,6074,and right cerebellar,47,22,25,0.00012235834967306482,4.866975011096878e-05,2.5140533780034495,0.2661546,1.0,1.0,0.2,1.0,True,1.0056213512013799,633
1,20597,of adherence to,165,93,72,7.97157997992888e-05,3.376303864559113e-05,2.3610374835056,0.2566119,1.0,1.0,0.23333333333333334,1.0,True,1.00344093048988,634
1,7880,cells supports squamous,95,54,41,7.177924048533968e-05,2.861411618560876e-05,2.5085255130626916,0.25871614,1.0,1.0,0.2,1.0,True,1.0034102052250766,635
1,19715,no new respiratory,177,94,83,-6.260394477796186e-05,2.8083537566437137e-05,-2.2292043739098006,-0.22503096,1.0,1.0,0.26666666666666666,1.0,True,1.0031419682594103,636
1,18274,moderate nausea -,359,192,167,-7.346383437420816e-05,2.9310804776892275e-05,-2.50637384177608,-0.2851451,1.0,1.0,0.2,1.0,True,1.002549536710432,637
1,11266,eligibility for ongoing,195,99,96,8.104772759948724e-05,3.2349193515530225e-05,2.5054017980565044,0.3197963,1.0,1.0,0.2,1.0,True,1.0021607192226019,638
1,24501,report patient john,144,61,83,-0.0001493895285713663,5.965304574201454e-05,-2.5043068080285633,-0.30557725,1.0,1.0,0.2,1.0,True,1.0017227232114254,639
1,12313,focal deficits. -,600,304,296,-6.0126976376169646e-05,2.7021400554303157e-05,-2.2251613588768784,-0.23884124,1.0,1.0,0.26666666666666666,1.0,True,1.0013226114945952,640
1,10645,dl plt 260,93,63,30,-7.663603446049156e-05,3.253438049584931e-05,-2.355539994691729,-0.31533188,1.0,1.0,0.23333333333333334,1.0,True,1.0011044977439847,641
1,1976,1.5 t,273,138,135,7.040959881634259e-05,2.993119768065873e-05,2.352381604222962,0.15536188,1.0,1.0,0.23333333333333334,1.0,True,0.9997621817947588,642
1,2606,2. right,146,77,69,6.88238374973057e-05,2.929057359922521e-05,2.3496923767695086,0.22426409,1.0,1.0,0.23333333333333334,1.0,True,0.9986192601270412,643
1,28589,understanding and expressed,93,48,45,7.08426118118801e-05,3.0206575077941483e-05,2.345271240750935,0.29592568,1.0,1.0,0.23333333333333334,1.0,True,0.9967402773191474,644
1,26982,t1-weighted t2-weighted flair,284,140,144,6.98320064305691e-05,2.9794064748400533e-05,2.3438227385311015,0.23067407,1.0,1.0,0.23333333333333334,1.0,True,0.9961246638757181,645
1,4941,administered at 3,73,40,33,7.178570402395887e-05,2.8842540352957772e-05,2.488882849620329,0.36659926,1.0,1.0,0.2,1.0,True,0.9955531398481317,646
1,3119,4 moderate nausea,359,192,167,-7.291594004973059e-05,2.929972316337375e-05,-2.4886221498802246,-0.28569824,1.0,1.0,0.2,1.0,True,0.9954488599520899,647
1,24461,repeat chest ct,106,51,55,0.00010004810426057649,4.024790492725505e-05,2.4857965760306193,0.27951446,1.0,1.0,0.2,1.0,True,0.9943186304122478,648
1,12659,for treatment decision,68,31,37,7.491937340187065e-05,3.025801984372923e-05,2.4760170622135798,0.2127652,1.0,1.0,0.2,1.0,True,0.990406824885432,649
1,21371,or hilar,457,246,211,-8.212050827315721e-05,3.527249521854906e-05,-2.3281740564237645,-0.21283676,1.0,1.0,0.23333333333333334,1.0,True,0.9894739739800998,650
1,19906,node dissection followed,110,57,53,-0.0001122144156791776,4.2541656273183154e-05,-2.637753804379117,-0.3158462,1.0,1.0,0.16666666666666666,1.0,True,0.9891576766421689,651
1,19679,no necrosis is,136,66,70,7.712727539485997e-05,3.125473070927065e-05,2.467699245669162,0.1467737,1.0,1.0,0.2,1.0,True,0.9870796982676648,652
1,4199,>50,86,38,48,7.347121528495316e-05,2.9808504226363482e-05,2.464773633960913,0.2772984,1.0,1.0,0.2,1.0,True,0.9859094535843653,653
1,7864,cell lung carcinoma.,285,146,139,-7.168935353413258e-05,3.09306034867963e-05,-2.3177482962702434,-0.19684073,1.0,1.0,0.23333333333333334,1.0,True,0.9850430259148534,654
1,19900,node 1.8,101,54,47,-6.679058145458827e-05,2.8821002175228548e-05,-2.317427445739354,-0.22587071,1.0,1.0,0.23333333333333334,1.0,True,0.9849066644392255,655
1,22852,plt 240 k,114,79,35,-8.518144659397369e-05,3.4599773462105445e-05,-2.4619076389984627,-0.20563163,1.0,1.0,0.2,1.0,True,0.9847630555993852,656
1,27595,these findings,269,141,128,-7.451774430228843e-05,3.216952131153951e-05,-2.3164082418459304,-0.3257637,1.0,1.0,0.23333333333333334,1.0,True,0.9844735027845204,657
1,20568,of 10 mci,96,53,43,-6.1049876275e-05,2.4832470049931756e-05,-2.458469743535149,-0.20939414,1.0,1.0,0.2,1.0,True,0.9833878974140596,658
1,7817,cdkn2a deletion egfr,47,21,26,0.00010278322075509496,4.1860636550732395e-05,2.4553668846035897,0.19090132,1.0,1.0,0.2,1.0,True,0.9821467538414359,659
1,8665,combination strategies e.g.,170,86,84,-6.946015776682137e-05,3.0059838456812994e-05,-2.310729575829719,-0.252665,1.0,1.0,0.23333333333333334,1.0,True,0.9820600697276305,660
1,27488,the upper abdomen,95,44,51,-7.406624623073124e-05,3.0214061069223577e-05,-2.4513833496608655,-0.264235,1.0,1.0,0.2,1.0,True,0.9805533398643462,661
1,10749,dr. l.,98,60,38,6.590178670691453e-05,2.8578894536898968e-05,2.3059599671298336,0.23150966,1.0,1.0,0.23333333333333334,1.0,True,0.9800329860301793,662
1,16753,low anc,188,108,80,-8.531670799581457e-05,3.484106560119858e-05,-2.4487399143406097,-0.15418573,1.0,1.0,0.2,1.0,True,0.9794959657362439,663
1,14539,improved,302,155,147,-0.00011861332235598886,4.790170016509606e-05,-2.4761818880578557,-0.27565947,0.8571428571428571,1.0,0.23333333333333334,1.0,True,0.9772074951085465,664
1,6237,any systemic,314,149,165,7.292022315000623e-05,3.1234414177095675e-05,2.3346115197345028,0.22831632,0.8571428571428571,1.0,0.26666666666666666,1.0,True,0.9755340993176316,665
1,26535,subcortical,144,76,68,7.927629050789013e-05,3.460579136629445e-05,2.2908388272000075,0.30044904,1.0,1.0,0.23333333333333334,1.0,True,0.9736065015600032,666
1,5396,alk d5f3,157,81,76,6.670032696665512e-05,2.9116448697803258e-05,2.2908125801649515,0.1864526,1.0,1.0,0.23333333333333334,1.0,True,0.9735953465701044,667
1,17395,mass with ipsilateral,121,63,58,8.174531568978516e-05,3.3587597693282185e-05,2.433794653498989,0.21286982,1.0,1.0,0.2,1.0,True,0.9735178613995956,668
1,13384,gy in,293,150,143,9.286532035055958e-05,4.05962056131437e-05,2.287536949524487,0.1920253,1.0,1.0,0.23333333333333334,1.0,True,0.9722032035479069,669
1,13827,hilar lymph nodes.,68,24,44,-5.9969906628005094e-05,2.6234861704224238e-05,-2.2858861351782527,-0.2846696,1.0,1.0,0.23333333333333334,1.0,True,0.9715016074507573,670
1,26255,stairs.,60,33,27,-7.227641793936814e-05,2.9817220924216925e-05,-2.4239823732421266,-0.27010998,1.0,1.0,0.2,1.0,True,0.9695929492968507,671
1,11586,every 21,165,89,76,-9.382233380060015e-05,3.8730260525058385e-05,-2.422455530344221,-0.17979231,1.0,1.0,0.2,1.0,True,0.9689822121376883,672
1,7643,capmatinib tepotinib,115,64,51,-0.00010573413210347066,4.365211564216987e-05,-2.4221994867375183,-0.13103175,1.0,1.0,0.2,1.0,True,0.9688797946950074,673
1,20727,of lung adenocarcinomas.,75,44,31,-5.684572132269957e-05,2.5019973678714172e-05,-2.272013634093519,-0.25849062,1.0,1.0,0.23333333333333334,1.0,True,0.9656057944897455,674
1,22620,pet ct,697,359,338,-7.335051174701679e-05,3.234684838527683e-05,-2.26762468087628,-0.14781483,1.0,1.0,0.23333333333333334,1.0,True,0.963740489372419,675
1,19251,new weakness,65,20,45,7.112158805189449e-05,2.9601435541465584e-05,2.402639829824051,0.27618474,1.0,1.0,0.2,1.0,True,0.9610559319296205,676
1,10097,detected.,387,211,176,8.614157738631579e-05,3.810440910852865e-05,2.260672174208714,0.26189682,1.0,1.0,0.23333333333333334,1.0,True,0.9607856740387035,677
1,21965,palpitations gastrointestinal,373,191,182,7.194784499011966e-05,3.185536146589354e-05,2.258578828783713,0.27097842,1.0,1.0,0.23333333333333334,1.0,True,0.959896002233078,678
1,19039,neurologic symptoms develop.,328,166,162,-7.416036482600209e-05,3.285647417078391e-05,-2.2571005166447757,-0.37062213,1.0,1.0,0.23333333333333334,1.0,True,0.9592677195740297,679
